ID,AID,Type,LinkID
373,3634,4,5275
374,3635,4,5104
375,3636,4,5104
376,3637,4,5096
377,3638,4,5096
378,3639,4,4958
379,3640,4,4955
380,3641,4,4950
381,3642,4,4953
382,3643,4,4961
383,3644,4,4962
384,3645,4,4964
385,3646,4,4966
386,3647,4,4967
387,3648,4,4968
388,3649,4,4969
389,3650,4,4972
390,3651,4,4963
391,3652,4,4970
392,3653,4,4971
393,3654,4,4943
394,3655,4,4945
395,3656,4,4948
396,3657,4,4898
397,3658,4,4898
398,3659,4,4890
399,3660,4,4890
400,3661,4,6365
401,3662,4,6366
402,3663,4,6365
403,3664,4,6366
404,3665,4,6366
405,3666,4,6366
406,3667,4,3468
407,3668,4,4556
408,3669,4,3468
409,3670,4,3468
410,3671,4,3468
411,3672,4,3468
412,3673,4,4548
413,3674,4,3476
414,3675,4,4548
415,3676,4,4548
416,3677,4,4548
417,3678,4,4548
418,3679,4,4363
419,3680,4,4363
420,3681,4,4356
421,3682,4,4356
422,3683,4,10823
423,3684,4,10823
424,3685,4,10823
425,3686,4,10823
426,3687,4,10823
427,3688,4,10823
428,3689,4,8629
429,3690,4,8629
430,3691,4,8629
431,3692,4,8629
432,3693,4,8629
433,3694,4,8629
434,3695,4,10819
435,3696,4,10819
436,3697,4,10819
437,3698,4,10819
438,3699,4,10819
439,3700,4,10819
440,3701,4,10808
441,3702,4,10808
442,3703,4,10808
443,3704,4,10808
444,3705,4,10808
445,3706,4,10808
446,3707,4,10395
447,3708,4,10395
448,3709,4,10403
449,3710,4,10403
450,3711,4,8271
451,3712,4,8272
452,3713,4,8271
453,3714,4,8271
454,3715,4,8272
455,3716,4,8272
456,3717,4,8259
457,3718,4,8259
458,3719,4,8259
459,3720,4,8259
460,3721,4,8259
461,3722,4,8259
462,3723,4,8107
463,3724,4,8107
464,3725,4,8107
465,3726,4,8107
466,3727,4,8107
467,3728,4,8107
468,3729,4,7974
469,3730,4,7974
470,3731,4,7966
471,3732,4,7966
472,3733,4,9188
473,3734,4,9187
474,3735,4,9185
475,3736,4,9186
476,3737,4,9176
477,3738,4,9179
478,3739,4,9181
479,3740,4,8921
480,3741,4,8921
481,3742,4,9514
482,3743,4,9514
483,3744,4,9522
484,3745,4,9522
485,3746,4,8910
486,3747,4,8910
487,3748,4,9216
488,3749,4,9216
489,3750,4,9216
490,3751,4,9216
491,3752,4,9216
492,3753,4,9216
493,3754,4,7617
494,3755,4,7617
495,3756,4,7617
496,3757,4,7617
497,3758,4,7617
498,3759,4,7617
499,3760,4,6618
500,3761,4,6619
501,3762,4,6618
502,3763,4,6618
503,3764,4,6618
504,3765,4,6618
505,3766,4,6660
506,3767,4,6660
507,3768,4,6660
508,3769,4,6660
509,3770,4,6660
510,3771,4,6660
511,3772,4,12602
512,3773,4,12602
513,3774,4,12602
514,3775,4,12602
515,3776,4,12602
516,3777,4,12602
517,3778,4,11544
518,3779,4,11543
519,3780,4,11544
520,3781,4,11544
521,3782,4,11543
522,3783,4,11543
523,3784,4,6684
524,3785,4,6684
525,3786,4,6684
526,3787,4,6684
527,3788,4,6684
528,3789,4,6684
529,3790,4,12247
530,3791,4,12246
531,3792,4,12247
532,3793,4,12246
533,3794,4,12246
534,3795,4,12246
535,3796,4,6702
536,3797,4,6702
537,3798,4,6702
538,3799,4,6702
539,3800,4,6702
540,3801,4,6702
541,3802,4,6832
542,3803,4,6833
543,3804,4,6833
544,3805,4,6833
545,3806,4,6833
546,3807,4,6833
547,3808,4,6638
548,3809,4,6638
549,3810,4,6638
550,3811,4,6638
551,3812,4,6638
552,3813,4,6638
553,3814,4,11319
554,3815,4,11319
555,3816,4,11319
556,3817,4,11319
557,3818,4,11319
558,3819,4,11319
559,3820,4,12582
560,3821,4,12414
561,3822,4,12582
562,3823,4,12582
563,3824,4,12582
564,3825,4,12582
565,3826,4,16608
566,3827,4,16608
567,3828,4,16608
568,3829,4,16608
569,3830,4,16608
570,3831,4,16608
571,3832,4,7577
572,3833,4,7577
573,3834,4,7577
574,3835,4,7577
575,3836,4,7577
576,3837,4,7577
577,3838,4,16564
578,3839,4,16565
579,3840,4,16565
580,3841,4,16565
581,3842,4,16565
582,3843,4,16565
583,3844,4,7467
584,3845,4,7467
585,3846,4,7467
586,3847,4,7467
587,3848,4,7467
588,3849,4,7467
589,3850,4,16552
590,3851,4,7386
591,3852,4,7386
592,3853,4,7386
593,3854,4,7386
594,3855,4,7386
595,3856,4,16527
596,3857,4,16528
597,3858,4,16527
598,3859,4,16527
599,3860,4,16527
600,3861,4,16527
601,3862,4,7082
602,3863,4,9235
603,3864,4,7082
604,3865,4,7082
605,3866,4,9235
606,3867,4,9235
607,3868,4,7077
608,3869,4,7077
609,3870,4,7077
610,3871,4,7077
611,3872,4,7077
612,3873,4,7077
613,3874,4,6995
614,3875,4,12911
615,3876,4,6995
616,3877,4,6995
617,3878,4,6995
618,3879,4,6995
619,3880,4,6991
620,3881,4,6992
621,3882,4,6991
622,3883,4,6991
623,3884,4,6991
624,3885,4,6991
625,3886,4,16596
626,3887,4,16596
627,3888,4,16596
628,3889,4,16596
629,3890,4,16596
630,3891,4,16596
631,3892,4,16572
632,3893,4,16572
633,3894,4,16572
634,3895,4,16572
635,3896,4,16572
636,3897,4,16572
637,3898,4,6950
638,3899,4,6950
639,3900,4,6950
640,3901,4,6950
641,3902,4,6950
642,3903,4,6950
643,3904,4,6945
644,3905,4,6945
645,3906,4,6945
646,3907,4,6945
647,3908,4,6945
648,3909,4,6945
649,3910,4,7575
650,3911,4,7575
651,3912,4,7575
652,3913,4,7575
653,3914,4,7575
654,3915,4,7575
655,3916,4,7579
656,3917,4,7579
657,3918,4,7579
658,3919,4,7579
659,3920,4,7579
660,3921,4,7579
661,3922,4,6885
662,3923,4,6885
663,3924,4,6885
664,3925,4,6885
665,3926,4,6885
666,3927,4,6885
667,3928,4,6889
668,3929,4,6890
669,3930,4,6889
670,3931,4,6889
671,3932,4,6889
672,3933,4,6889
673,3934,4,6631
674,3935,4,6631
675,3936,4,6631
676,3937,4,6631
677,3938,4,6631
678,3939,4,6631
679,3940,4,6622
680,3941,4,6622
681,3942,4,6622
682,3943,4,6622
683,3944,4,6622
684,3945,4,6622
685,3946,4,7617
686,3947,4,7617
687,3948,4,7617
688,3949,4,7617
689,3950,4,7617
690,3951,4,7617
691,3952,4,6845
692,3953,4,6846
693,3954,4,6845
694,3955,4,6846
695,3956,4,6846
696,3957,4,6846
697,3958,4,15539
698,3959,4,15539
699,3960,4,15530
700,3961,4,15530
701,3962,4,15539
702,3963,4,15539
703,3964,4,15530
704,3965,4,15530
705,3966,4,15497
706,3967,4,15496
707,3968,4,15495
708,3969,4,15494
709,3970,4,15493
710,3971,4,15488
711,3972,4,15485
712,3973,4,15483
713,3974,4,15490
714,3975,4,16131
715,3976,4,16131
716,3977,4,15997
717,3978,4,15997
718,3979,4,15989
719,3980,4,15989
720,3981,4,15348
721,3982,4,15348
722,3983,4,15058
723,3984,4,15058
724,3985,4,14737
725,3986,4,14737
726,3987,4,14394
727,3988,4,14394
728,3989,4,13698
729,3990,4,13698
730,3991,4,11790
731,3992,4,11790
732,3993,4,11749
733,3994,4,11749
734,3995,4,11529
735,3996,4,11529
736,3997,4,11533
737,3998,4,11533
738,3999,4,12534
739,4000,4,12534
740,4001,4,12530
741,4002,4,12530
742,4003,4,12443
743,4004,4,12443
744,4005,4,12439
745,4006,4,12439
746,4007,4,12570
747,4008,4,12570
748,4009,4,12567
749,4010,4,12567
750,4011,4,11575
751,4012,4,11575
752,4013,4,11571
753,4014,4,11571
754,4015,4,12498
755,4016,4,12498
756,4017,4,11376
757,4018,4,11376
758,4019,4,11372
759,4020,4,11372
760,4021,4,12144
761,4022,4,12144
762,4023,4,11441
763,4024,4,11441
764,4025,4,12471
765,4026,4,12471
766,4027,4,12477
767,4028,4,12477
768,4029,4,11272
769,4030,4,11272
770,4031,4,11275
771,4032,4,11275
772,4033,4,12148
773,4034,4,12148
774,4035,4,11445
775,4036,4,11445
776,4037,3,379
777,4038,3,379
778,4039,3,379
779,4040,3,821
780,4041,3,821
781,4042,3,821
782,4043,3,384
783,4044,3,384
784,4045,3,384
785,4046,3,388
786,4047,3,388
787,4048,3,387
788,4049,3,387
789,4050,3,385
790,4051,3,386
791,4052,3,386
792,4053,3,386
793,4054,3,386
794,4055,3,386
795,4056,3,386
796,4057,3,385
797,4058,3,385
798,4059,3,385
799,4060,3,385
800,4061,3,385
801,4062,3,387
802,4063,3,4
803,4064,3,4
804,4065,3,4
805,4066,3,8
806,4067,3,8
807,4068,3,8
808,4069,3,8
809,4070,3,6
810,4071,3,6
811,4072,3,6
812,4073,3,6
813,4074,3,6
814,4075,3,6
815,4076,3,6
816,4077,3,5
817,4078,3,5
818,4079,3,5
819,4080,3,5
820,4081,3,5
821,4082,3,7
822,4083,3,46
823,4084,3,46
824,4085,3,47
825,4086,3,47
826,4087,3,47
827,4088,3,46
828,4089,3,49
829,4090,3,49
830,4091,3,49
831,4092,3,49
832,4093,3,48
833,4094,3,573
834,4095,3,573
835,4096,3,573
836,4097,3,134
837,4098,3,134
838,4099,3,134
839,4100,3,332
840,4101,3,332
841,4102,3,332
842,4103,3,332
843,4104,3,330
844,4105,3,330
845,4106,3,330
846,4107,3,330
847,4108,3,330
848,4109,3,330
849,4110,3,330
850,4111,3,329
851,4112,3,329
852,4113,3,329
853,4114,3,329
854,4115,3,329
855,4116,3,331
856,4117,3,6376
857,4118,3,6375
858,4119,3,6375
859,4120,3,6376
860,4121,3,31
861,4122,3,30
862,4123,3,30
863,4124,3,30
864,4125,3,384
865,4126,3,4
866,4127,3,3179
867,4128,3,3179
868,4129,3,3178
869,4130,3,3177
870,4131,3,3177
871,4132,3,3177
872,4133,3,3177
873,4134,3,3178
874,4135,3,3178
875,4136,3,3178
876,4137,3,3178
877,4138,3,3178
878,4139,3,3178
879,4140,3,3178
880,4141,3,3178
881,4142,3,3178
882,4143,3,3178
883,4144,3,3178
884,4145,3,3178
885,4146,3,3178
886,4147,3,3179
887,4148,3,3179
888,4149,3,6384
889,4150,3,6384
890,4151,3,6384
891,4152,3,1302
892,4153,3,1302
893,4154,3,1302
894,4155,3,1302
895,4156,3,1259
896,4157,3,1259
897,4158,3,1259
898,4159,3,1259
899,4160,3,1259
900,4161,3,1259
901,4162,3,1262
902,4163,3,1262
903,4164,3,1262
904,4165,3,1262
905,4166,3,1260
906,4167,3,1272
907,4168,3,1272
908,4169,3,1272
909,4170,3,1664
910,4171,3,1664
911,4172,3,1664
912,4173,3,1219
913,4174,3,1219
914,4175,3,1219
915,4176,3,1208
916,4177,3,1208
917,4178,3,1208
918,4179,3,1212
919,4180,3,1212
920,4181,3,1212
921,4182,3,1212
922,4183,3,1210
923,4184,3,1210
924,4185,3,1210
925,4186,3,1210
926,4187,3,1210
927,4188,3,1210
928,4189,3,1210
929,4190,3,1209
930,4191,3,1209
931,4192,3,1209
932,4193,3,1209
933,4194,3,1209
934,4195,3,1211
935,4196,3,1208
936,4197,3,920
937,4198,3,920
938,4199,3,920
939,4200,3,924
940,4201,3,924
941,4202,3,923
942,4203,3,923
943,4204,3,921
944,4205,3,921
945,4206,3,922
946,4207,3,922
947,4208,3,922
948,4209,3,922
949,4210,3,922
950,4211,3,921
951,4212,3,921
952,4213,3,921
953,4214,3,921
954,4215,3,921
955,4216,3,922
956,4217,3,920
957,4218,3,1484
958,4219,3,1484
959,4220,3,1484
960,4221,3,1038
961,4222,3,1039
962,4223,3,1039
963,4224,3,1358
964,4225,3,1358
965,4226,3,1358
966,4227,3,916
967,4228,3,917
968,4229,3,917
969,4230,3,879
970,4231,3,879
971,4232,3,879
972,4233,3,882
973,4234,3,882
974,4235,3,882
975,4236,3,882
976,4237,3,880
977,4238,3,880
978,4239,3,881
979,4240,3,881
980,4241,3,881
981,4242,3,881
982,4243,3,881
983,4244,3,880
984,4245,3,880
985,4246,3,880
986,4247,3,880
987,4248,3,880
988,4249,3,881
989,4250,3,879
990,4251,3,1267
991,4252,3,1267
992,4253,3,1267
993,4254,3,1267
994,4255,3,2014
995,4256,3,2014
996,4257,3,2014
997,4258,3,6053
998,4259,3,6053
999,4260,3,6053
1000,4261,3,1866
1001,4262,3,1866
1002,4263,3,1866
1003,4264,3,3659
1004,4265,3,3659
1005,4266,3,3659
1006,4267,3,3544
1007,4268,3,3544
1008,4269,3,3544
1009,4270,3,3404
1010,4271,3,3400
1011,4272,3,3406
1012,4273,3,3407
1013,4274,3,3402
1014,4275,3,3400
1015,4276,3,3400
1016,4277,3,3187
1017,4278,3,3245
1018,4279,3,3242
1019,4280,3,3240
1020,4281,3,3239
1021,4282,3,3239
1022,4283,3,3238
1023,4284,3,3193
1024,4285,3,3193
1025,4286,3,3190
1026,4287,3,3189
1027,4288,3,3187
1028,4289,3,3186
1029,4290,3,2870
1030,4291,3,2870
1031,4292,3,2870
1032,4293,3,2870
1033,4294,3,2716
1034,4295,3,2714
1035,4296,3,2712
1036,4297,3,2710
1037,4298,3,2710
1038,4299,3,2709
1039,4300,3,2681
1040,4301,3,2681
1041,4302,3,2681
1042,4303,3,2681
1043,4304,3,2537
1044,4305,3,2537
1045,4306,3,2535
1046,4307,3,2533
1047,4308,3,2532
1048,4309,3,2532
1049,4310,3,2531
1050,4311,3,2483
1051,4312,3,2483
1052,4313,3,2483
1053,4314,3,2483
1054,4315,3,2323
1055,4316,3,2321
1056,4317,3,2319
1057,4318,3,2317
1058,4319,3,2317
1059,4320,3,2317
1060,4321,3,2149
1061,4322,3,2150
1062,4323,3,2150
1063,4324,3,2152
1064,4325,3,5632
1065,4326,3,5633
1066,4327,3,5630
1067,4328,3,5628
1068,4329,3,5627
1069,4330,3,5627
1070,4331,3,5626
1071,4332,3,5506
1072,4333,3,5503
1073,4334,3,5502
1074,4335,3,5500
1075,4336,3,5500
1076,4337,3,5500
1077,4338,3,5415
1078,4339,3,5412
1079,4340,3,5410
1080,4341,3,5409
1081,4342,3,5409
1082,4343,3,5408
1083,4344,3,5230
1084,4345,3,5230
1085,4346,3,5227
1086,4347,3,5226
1087,4348,3,5224
1088,4349,3,5224
1089,4350,3,5223
1090,4351,3,4930
1091,4352,3,4930
1092,4353,3,4790
1093,4354,3,4788
1094,4355,3,4786
1095,4356,3,4784
1096,4357,3,4784
1097,4358,3,4784
1098,4359,3,4710
1099,4360,3,4710
1100,4361,3,4708
1101,4362,3,4706
1102,4363,3,4704
1103,4364,3,4704
1104,4365,3,4704
1105,4366,3,5295
1106,4367,3,5295
1107,4368,3,5295
1108,4369,3,5295
1109,4370,3,5091
1110,4371,3,5091
1111,4372,3,5091
1112,4373,3,5091
1113,4374,3,4885
1114,4375,3,4885
1115,4376,3,4885
1116,4377,3,4885
1117,4378,3,4644
1118,4379,3,4644
1119,4380,3,4644
1120,4381,3,4201
1121,4382,3,4200
1122,4383,3,4201
1123,4384,3,16364
1124,4385,3,16364
1125,4386,3,16364
1126,4387,3,16354
1127,4388,3,16354
1128,4389,3,16354
1129,4390,3,9531
1130,4391,3,9532
1131,4392,3,9533
1132,4393,3,9534
1133,4394,3,8925
1134,4395,3,8927
1135,4396,3,8927
1136,4397,3,8928
1137,4398,3,7864
1138,4399,3,7864
1139,4400,3,16486
1140,4401,3,16486
1141,4402,3,16486
1142,4403,3,16486
1143,4404,3,16486
1144,4405,3,7864
1145,4406,3,7865
1146,4407,3,16487
1147,4408,3,16487
1148,4409,3,7866
1149,4410,3,7866
1150,4411,3,7866
1151,4412,3,7091
1152,4413,3,7091
1153,4414,3,7091
1154,4415,3,7091
1155,4416,3,7092
1156,4417,3,7091
1157,4418,3,7091
1158,4419,3,7091
1159,4420,3,7092
1160,4421,3,7093
1161,4422,3,7093
1162,4423,3,7093
1163,4424,3,7093
1164,4425,3,7092
1165,4426,3,15479
1166,4427,3,15480
1167,4428,3,15478
1168,4429,3,15477
1169,4430,3,15475
1170,4431,3,15473
1171,4432,3,15471
1172,4433,3,15470
1173,4434,3,15470
1174,4435,3,15470
1175,4436,3,16096
1176,4437,3,16097
1177,4438,3,16098
1178,4439,3,16099
1179,4440,3,15910
1180,4441,3,15911
1181,4442,3,15911
1182,4443,3,15913
1183,4444,3,15853
1184,4445,3,15853
1185,4446,3,15853
1186,4447,3,15853
1187,4448,3,15354
1188,4449,3,15355
1189,4450,3,15355
1190,4451,3,15357
1191,4452,3,12948
1192,4453,3,12949
1193,4454,3,12950
1194,4455,3,12951
1195,4456,3,12834
1196,4457,3,12835
1197,4458,3,12836
1198,4459,3,12837
1199,4460,3,12994
1200,4461,3,12995
1201,4462,3,12996
1202,4463,3,12997
1203,4464,3,12790
1204,4465,3,12791
1205,4466,3,12791
1206,4467,3,12793
1207,4468,3,15412
1208,4469,3,15414
1209,4470,3,15414
1210,4471,3,15416
1211,4472,3,15426
1212,4473,3,15427
1213,4474,3,15428
1214,4475,3,15429
1215,4476,3,13324
1216,4477,3,13326
1217,4478,3,13326
1218,4479,3,13328
1219,4480,3,13035
1220,4481,3,13036
1221,4482,3,13037
1222,4483,3,13038
1223,4484,3,13273
1224,4485,3,13274
1225,4486,3,13275
1226,4487,3,13276
1227,4488,3,13085
1228,4489,3,13086
1229,4490,3,13087
1230,4491,3,13088
1231,4492,3,13208
1232,4493,3,13209
1233,4494,3,13209
1234,4495,3,13211
1235,4496,3,13149
1236,4497,3,13151
1237,4498,3,13151
1238,4499,3,13153
1239,4500,3,15206
1240,4501,3,15208
1241,4502,3,15208
1242,4503,3,15210
1243,4504,3,15121
1244,4505,3,15122
1245,4506,3,15122
1246,4507,3,15124
1247,4508,3,15312
1248,4509,3,15313
1249,4510,3,15314
1250,4511,3,15315
1251,4512,3,14871
1252,4513,3,14873
1253,4514,3,14873
1254,4515,3,14875
1255,4516,3,14950
1256,4517,3,14951
1257,4518,3,14951
1258,4519,3,14953
1259,4520,3,14901
1260,4521,3,14902
1261,4522,3,14902
1262,4523,3,14904
1263,4524,3,15062
1264,4525,3,15064
1265,4526,3,15064
1266,4527,3,15066
1267,4528,3,14484
1268,4529,3,14485
1269,4530,3,14486
1270,4531,3,14487
1271,4532,3,14570
1272,4533,3,14571
1273,4534,3,14571
1274,4535,3,14573
1275,4536,3,14675
1276,4537,3,14676
1277,4538,3,14677
1278,4539,3,14678
1279,4540,3,14742
1280,4541,3,14743
1281,4542,3,14743
1282,4543,3,14745
1283,4544,3,14215
1284,4545,3,14216
1285,4546,3,14216
1286,4547,3,14218
1287,4548,3,14265
1288,4549,3,14266
1289,4550,3,14267
1290,4551,3,14268
1291,4552,3,14184
1292,4553,3,14185
1293,4554,3,14186
1294,4555,3,14187
1295,4556,3,14399
1296,4557,3,14401
1297,4558,3,14401
1298,4559,3,14403
1299,4560,3,13916
1300,4561,3,13917
1301,4562,3,13917
1302,4563,3,13919
1303,4564,3,13838
1304,4565,3,13839
1305,4566,3,13839
1306,4567,3,13841
1307,4568,3,13511
1308,4569,3,13512
1309,4570,3,13513
1310,4571,3,13514
1311,4572,3,13621
1312,4573,3,13622
1313,4574,3,13623
1314,4575,3,13624
1315,4576,3,13423
1316,4577,3,13425
1317,4578,3,13425
1318,4579,3,13427
1319,4580,3,13704
1320,4581,3,13706
1321,4582,3,13706
1322,4583,3,13707
1323,4584,3,11233
1324,4585,3,11234
1325,4586,3,11234
1326,4587,3,11235
1327,4588,3,11220
1328,4589,3,11221
1329,4590,3,11221
1330,4591,3,11222
1331,4592,3,11207
1332,4593,3,11208
1333,4594,3,11208
1334,4595,3,11209
1335,4596,3,11194
1336,4597,3,11194
1337,4598,3,11195
1338,4599,3,11196
1339,4600,3,11172
1340,4601,3,11173
1341,4602,3,11173
1342,4603,3,11174
1343,4604,3,11773
1344,4605,3,11774
1345,4606,3,11774
1346,4607,3,11775
1347,4608,3,11792
1348,4609,3,11793
1349,4610,3,11793
1350,4611,3,11794
1351,4612,3,11753
1352,4613,3,11754
1353,4614,3,11754
1354,4615,3,11755
1355,4616,3,11820
1356,4617,3,11820
1357,4618,3,11820
1358,4619,3,11821
1359,4620,3,11726
1360,4621,3,11727
1361,4622,3,11727
1362,4623,3,11728
1363,4624,3,12701
1364,4625,3,12702
1365,4626,3,12702
1366,4627,3,12703
1367,4628,3,12671
1368,4629,3,12671
1369,4630,3,12672
1370,4631,3,12672
1371,4632,3,12644
1372,4633,3,12645
1373,4634,3,12645
1374,4635,3,12646
1375,4636,3,12616
1376,4637,3,12617
1377,4638,3,12617
1378,4639,3,12618
1379,4640,3,11495
1380,4641,3,11496
1381,4642,3,11496
1382,4643,3,11497
1383,4644,3,11524
